Task_ID,Developer_ID,Task_Complexity,Work_Hours,Task_Duration,Errors,Stress_Level,Heart_Rate,Sleep_Quality,Multitasking,Deadline_Pressure,Cognitive_Strain
9442,168,Low,6,1.443226041,4,Medium,95,Good,Yes,High,120
9443,185,Medium,7,1.913842652,1,Low,78,Average,Yes,Low,95
9444,179,Low,7,2.204671068,2,Medium,70,Good,Yes,Low,105
9445,140,Medium,10,0.500236242,2,Medium,76,Average,No,Medium,140
9446,173,Low,6,3.610295168,1,Low,61,Good,Yes,Medium,70
9447,123,High,8,0.526861833,2,Low,66,Poor,No,Medium,130
9448,181,Low,10,3.20789597,0,Low,90,Average,No,High,80
9449,148,Low,9,2.147026193,4,Medium,90,Poor,No,Medium,135
9450,117,High,6,2.333580087,4,Medium,76,Average,Yes,Low,160
9451,106,Medium,4,1.228929178,4,Medium,74,Average,No,Medium,130
9452,103,Low,6,2.625789226,1,Medium,66,Average,No,High,90
9453,189,Medium,6,2.380311682,1,Medium,89,Good,Yes,Low,110
9454,168,Low,9,1.074827423,0,Medium,98,Poor,No,High,95
9455,159,High,7,1.333416505,1,Low,73,Average,Yes,High,115
9456,154,Medium,10,0.734162702,4,Medium,90,Poor,No,Medium,160
9457,115,Low,8,0.731992502,0,Low,68,Average,No,Low,70
9458,198,Medium,10,0.548215251,0,Medium,68,Average,No,Low,120
9459,189,Low,6,1.271660139,4,Medium,61,Poor,Yes,Low,120
9460,181,High,5,2.878814296,3,Medium,81,Poor,No,Medium,145
9461,128,High,7,1.606753858,4,Low,75,Poor,No,Low,145
9462,122,High,7,1.699569945,0,Low,61,Average,Yes,High,105
9463,113,Medium,11,0.961668876,3,Low,74,Average,No,Medium,135
9464,178,Medium,6,2.514147337,4,Medium,65,Average,No,High,140
9465,148,Low,9,1.697502745,4,Medium,82,Average,No,High,135
9466,132,Medium,5,2.867108812,3,Low,87,Average,Yes,High,105
9467,124,Medium,6,3.095108141,3,Medium,76,Average,No,Medium,130
9468,120,Medium,5,2.546425063,2,Low,95,Good,Yes,Medium,95
9469,116,High,7,1.466243379,3,Medium,78,Average,Yes,High,155
9470,122,Low,5,2.280127298,1,Medium,64,Average,No,High,85
9471,156,Low,10,1.381757816,3,Medium,82,Average,Yes,Medium,130
9472,180,Low,6,3.660194924,0,High,78,Average,No,High,100
9473,157,Low,4,3.182350125,3,Low,60,Average,Yes,Low,80
9474,113,Low,4,2.225520671,4,Low,86,Good,No,High,90
9475,192,Medium,5,3.879100001,1,Medium,84,Good,No,Low,105
9476,119,Medium,9,2.413644064,3,Low,65,Poor,Yes,High,125
9477,129,Low,6,1.649874169,1,High,95,Good,No,Medium,110
9478,118,High,8,0.834135553,2,Low,76,Good,No,Medium,130
9479,152,Low,4,2.403109757,1,Low,71,Good,No,Medium,60
9480,155,Medium,11,3.511458141,4,Medium,84,Poor,No,Medium,165
9481,176,Medium,7,3.533515549,2,Low,69,Average,Yes,Medium,105
9482,181,Medium,10,2.615984733,3,Low,98,Average,No,Medium,130
9483,122,High,6,1.877034271,1,High,83,Average,Yes,Low,150
9484,161,Low,6,2.776037078,2,Low,70,Average,Yes,Low,80
9485,132,Medium,10,3.167491241,3,Medium,83,Good,No,Medium,150
9486,117,High,4,1.940686745,3,Low,62,Average,No,Low,120
9487,172,Medium,10,2.166889592,1,Low,99,Average,No,High,110
9488,132,Low,10,2.882157076,1,Low,79,Average,Yes,High,90
9489,131,Medium,8,3.568284121,2,Low,82,Average,No,Medium,110
9490,160,Medium,11,3.268536323,1,Low,64,Average,No,Medium,115
9491,153,High,10,0.578369793,3,High,95,Average,Yes,Medium,190
9492,116,Low,7,0.935303203,4,Medium,72,Average,Yes,Low,125
9493,118,Low,8,3.484723631,2,Medium,95,Poor,Yes,Medium,110
9494,190,Medium,7,3.418379898,4,Low,65,Good,No,High,125
9495,169,Low,4,1.860823741,4,Low,61,Good,No,Low,90
9496,198,Low,6,2.544972728,3,Medium,88,Good,Yes,Medium,110
9497,133,Low,7,3.670457439,4,Medium,64,Average,Yes,High,125
9498,183,Low,6,3.690455384,0,Low,74,Average,Yes,High,60
9499,124,Low,5,3.24082496,2,Low,67,Good,No,Medium,75
9500,167,High,5,1.233561284,3,Low,93,Average,No,Low,125
9501,173,Low,11,3.055989826,1,Low,96,Average,No,Low,95
9502,173,Low,4,0.853844513,3,Medium,85,Average,No,High,100
9503,187,Low,11,3.628784608,1,Low,68,Average,No,Low,95
9504,184,High,4,1.022020813,3,Low,67,Good,Yes,Medium,120
9505,110,High,9,2.81822024,0,Medium,73,Average,No,Medium,135
9506,190,High,4,2.63585146,2,Low,84,Average,Yes,Low,110
9507,115,Low,5,3.219148796,4,Medium,93,Poor,No,Low,115
9508,189,High,7,2.430521258,3,High,62,Average,No,Medium,175
9509,160,Medium,10,0.708483014,2,Low,91,Good,Yes,Low,120
9510,193,Low,10,2.970461889,2,Medium,95,Average,No,Medium,120
9511,179,Medium,10,1.841040956,2,Medium,64,Good,No,Medium,140
9512,106,High,8,1.620997504,2,Low,74,Good,Yes,Medium,130
9513,115,High,10,3.970857423,2,Medium,87,Average,Yes,Medium,160
9514,198,High,4,2.566399181,4,Medium,77,Poor,Yes,High,150
9515,115,High,10,2.987516756,4,Medium,70,Poor,No,High,180
9516,139,Low,8,2.342141479,3,High,69,Average,No,High,140
9517,111,Medium,8,3.194904261,1,Low,63,Average,Yes,Low,100
9518,134,Low,5,3.132254574,3,Medium,79,Poor,No,High,105
9519,120,High,9,2.800011405,2,Medium,64,Good,Yes,Medium,155
9520,149,Low,7,3.992100715,1,Low,60,Good,No,High,75
9521,142,High,5,2.109277369,3,High,72,Average,No,High,165
9522,199,Medium,4,2.971673219,1,Low,81,Poor,No,High,80
9523,116,Medium,5,3.29222287,4,Medium,72,Good,Yes,High,135
9524,131,Low,5,1.816121484,2,Medium,74,Average,No,Low,95
9525,140,Medium,5,2.100112596,1,Medium,68,Poor,Yes,High,105
9526,105,High,4,3.892085432,0,Low,62,Average,Yes,Medium,90
9527,187,Low,4,0.61301856,2,Low,61,Poor,No,High,70
9528,126,Medium,11,1.673534789,4,Low,71,Good,Yes,High,145
9529,119,Low,5,2.201745368,4,Medium,83,Poor,No,High,115
9530,124,Medium,5,0.505127476,3,Low,77,Average,No,Low,105
9531,165,Low,8,3.646944854,0,Medium,95,Average,Yes,Medium,90
9532,108,Low,11,1.501855401,1,Low,84,Good,Yes,Low,95
9533,191,High,7,1.401966912,3,Low,74,Average,No,High,135
9534,152,Medium,8,3.371141684,4,Low,60,Poor,Yes,High,130
9535,160,Low,9,1.4729413,1,Medium,67,Average,No,Medium,105
9536,137,Medium,7,2.801679079,4,Medium,96,Good,No,High,145
9537,102,Low,11,3.375261004,4,Low,66,Average,No,Low,125
9538,183,Low,9,3.273668967,0,Low,94,Average,Yes,Low,75
9539,169,Medium,7,3.236827581,2,High,97,Good,No,Medium,145
9540,196,Low,5,0.810231495,1,Low,75,Good,Yes,Low,65
9541,154,Medium,11,0.779464387,0,Medium,76,Average,Yes,Low,125
9542,100,Medium,11,1.573695125,4,Medium,97,Good,No,Medium,165
9543,169,High,8,0.625817584,4,Low,89,Poor,Yes,Medium,150
9544,144,High,7,2.251504078,0,Medium,96,Average,Yes,High,125
9545,197,Low,9,1.881737232,1,High,77,Good,Yes,Medium,125
9546,146,Medium,7,2.449590694,4,High,95,Good,No,Low,165
9547,178,Medium,4,1.545759885,1,Medium,71,Average,Yes,High,100
9548,125,Low,7,2.20013901,0,Medium,87,Average,Yes,Low,85
9549,113,High,10,1.671606681,4,Low,70,Average,Yes,Low,160
9550,153,High,5,1.183228323,3,Low,65,Average,No,Medium,125
9551,170,Medium,6,2.772783384,3,Low,85,Poor,No,Low,110
9552,145,Medium,4,2.857025655,4,High,75,Good,Yes,Low,150
9553,130,Low,6,3.402310925,2,Low,97,Average,Yes,Medium,80
9554,187,Medium,11,3.561631241,4,Low,68,Poor,Yes,Low,145
9555,158,High,5,2.965616665,4,Medium,77,Average,Yes,Low,155
9556,194,Medium,10,2.906243303,4,Medium,92,Poor,No,Medium,160
9557,128,Low,11,0.698364829,0,Low,78,Poor,No,Medium,85
9558,195,Medium,6,0.884227345,4,Low,68,Poor,Yes,High,120
9559,116,Medium,11,3.343969486,4,Medium,68,Average,Yes,Low,165
9560,113,Medium,7,1.315329416,0,Medium,64,Average,No,Medium,105
9561,135,Medium,6,1.744477711,4,Medium,82,Average,No,Low,140
9562,157,Medium,8,1.008540738,3,Low,93,Average,Yes,Medium,120
9563,123,High,5,1.18303189,3,Medium,97,Average,No,Medium,145
9564,162,High,8,3.213960324,4,Medium,81,Average,No,Medium,170
9565,190,Low,6,1.416508668,0,Low,64,Average,Yes,Medium,60
9566,124,High,11,2.071622382,4,Low,60,Average,No,Low,165
9567,158,Medium,10,1.030849806,4,High,85,Average,Yes,Low,180
9568,131,High,11,2.872754672,1,Medium,77,Good,No,Low,155
9569,181,High,11,3.048944069,2,Low,85,Average,Yes,High,145
9570,117,Medium,8,1.765923113,0,Low,74,Average,No,High,90
9571,136,High,4,3.246613261,2,Medium,61,Good,No,High,130
9572,125,Low,6,1.339673282,1,Medium,74,Average,Yes,Medium,90
9573,108,Low,9,2.921663517,2,High,70,Poor,No,High,135
9574,198,Medium,8,3.054876035,4,Medium,79,Average,No,High,150
9575,163,High,7,3.890300822,3,Low,76,Average,No,Low,135
9576,171,High,6,1.313125828,0,Medium,64,Good,No,High,120
9577,119,Medium,10,0.82798668,0,Low,92,Poor,Yes,Medium,100
9578,153,Medium,9,1.420623978,4,Low,84,Average,No,Low,135
9579,185,Medium,10,0.930017688,2,Low,66,Average,No,Low,120
9580,182,High,4,1.09393008,0,Low,93,Average,Yes,Medium,90
9581,129,Medium,7,1.669400791,1,High,74,Poor,Yes,Medium,135
9582,152,High,6,1.948967614,1,Medium,72,Average,No,Medium,130
9583,191,Medium,10,3.66303479,2,Low,91,Average,No,Medium,120
9584,198,Medium,7,1.1846552,1,Medium,98,Average,No,Medium,115
9585,162,Medium,6,3.901156416,3,Medium,73,Good,Yes,Low,130
9586,110,High,6,3.335536235,4,High,79,Average,Yes,Low,180
9587,130,Medium,5,3.585149865,0,High,75,Good,Yes,Medium,115
9588,148,High,8,3.753053964,4,Low,89,Average,Yes,Medium,150
9589,199,Low,6,3.13634419,2,High,78,Average,Yes,Medium,120
9590,193,Medium,4,3.260729411,4,Low,81,Average,Yes,Medium,110
9591,186,High,9,2.032364038,0,Low,96,Average,No,High,115
9592,118,High,8,2.286575821,0,Low,69,Average,No,Medium,110
9593,111,High,5,3.763698994,2,Low,67,Average,Yes,Low,115
9594,114,Low,8,1.82389569,0,High,88,Good,Yes,Medium,110
9595,130,Low,8,0.646814756,1,Medium,73,Average,Yes,High,100
9596,142,Medium,6,3.169640349,4,Medium,70,Average,Yes,Low,140
9597,136,Low,4,2.506051291,3,High,89,Poor,No,High,120
9598,178,High,6,3.352065868,3,Low,92,Average,Yes,High,130
9599,128,Low,10,0.764429433,3,Low,93,Average,Yes,Medium,110
9600,125,Medium,4,2.674311967,2,Medium,98,Average,No,High,110
9601,101,Low,10,1.366970608,3,High,96,Average,No,High,150
9602,183,Medium,4,3.661440081,4,High,96,Average,No,High,150
9603,114,Medium,7,0.884684789,0,Low,64,Poor,Yes,Medium,85
9604,103,Low,6,3.450742455,1,High,64,Average,No,Low,110
9605,185,Medium,11,0.809939882,3,High,76,Good,Yes,Low,175
9606,149,Medium,11,0.587840744,3,Low,78,Average,No,High,135
9607,137,High,10,1.322708005,3,Medium,85,Average,Yes,Low,170
9608,122,Low,5,1.665655893,1,Low,61,Average,Yes,Medium,65
9609,158,Medium,9,2.692850701,4,Medium,73,Poor,No,Low,155
9610,189,High,11,0.961036091,3,High,87,Good,Yes,High,195
9611,174,High,11,2.030654768,0,Medium,63,Average,Yes,Medium,145
9612,127,High,8,1.214922607,2,Medium,62,Average,No,Low,150
9613,165,High,7,3.493561625,1,High,74,Average,No,High,155
9614,107,Medium,10,0.657382778,4,Low,81,Poor,Yes,High,140
9615,128,Medium,5,1.745782043,0,Low,78,Good,Yes,Low,75
9616,110,Low,9,2.70980928,1,Low,93,Average,No,High,85
9617,117,Medium,9,3.695808623,1,Medium,69,Average,No,High,125
9618,154,High,6,3.537976979,2,High,93,Average,No,High,160
9619,149,Medium,4,3.633171998,2,Medium,75,Good,Yes,Medium,110
9620,113,High,10,0.719986528,4,High,96,Average,No,Low,200
9621,173,High,6,3.443231415,3,Medium,95,Good,Yes,Medium,150
9622,198,Low,9,3.229694025,2,Medium,81,Average,No,Medium,115
9623,108,High,6,3.658510772,4,Medium,91,Good,Yes,Medium,160
9624,198,Medium,7,1.590516935,1,High,76,Average,No,Medium,135
9625,110,Low,10,3.691177872,3,Low,68,Good,No,Low,110
9626,162,High,5,1.909243798,0,Low,92,Good,No,Medium,95
9627,175,Medium,9,2.719348899,1,Low,92,Poor,No,Medium,105
9628,166,High,10,1.984626469,4,High,61,Good,Yes,High,200
9629,152,Medium,11,1.996769507,0,High,73,Average,No,Medium,145
9630,138,Medium,7,2.413229566,1,Low,96,Average,Yes,High,95
9631,177,High,5,1.745743484,2,High,92,Poor,Yes,Medium,155
9632,155,Medium,11,3.27457948,4,Medium,60,Good,No,High,165
9633,127,Medium,7,2.717735574,0,Medium,81,Average,Yes,Medium,105
9634,174,Low,8,2.914145165,2,High,89,Good,No,High,130
9635,138,High,4,1.308621801,0,Medium,86,Average,Yes,High,110
9636,124,Low,11,3.89351351,3,Medium,92,Average,Yes,Low,135
9637,120,High,11,2.810616342,3,Low,75,Average,Yes,High,155
9638,109,Medium,4,1.190185526,4,Low,69,Good,Yes,Medium,110
9639,142,Medium,4,3.126715852,0,Medium,86,Average,No,Medium,90
9640,114,High,8,1.107999361,3,Low,96,Average,Yes,High,140
9641,182,Low,9,0.721847137,1,Medium,61,Good,No,High,105
9642,147,Medium,9,2.346436887,1,Medium,89,Average,Yes,Low,125
9643,185,High,8,2.43733384,3,Medium,78,Average,No,High,160
9644,120,High,4,1.161379512,3,Medium,78,Average,No,Low,140
9645,159,Medium,4,1.719326305,4,High,94,Poor,No,High,150
9646,195,Medium,5,3.810192535,4,Low,70,Average,Yes,Low,115
9647,149,High,5,1.497511312,1,Medium,91,Average,Yes,Medium,125
9648,122,High,11,1.044488213,2,High,75,Average,No,High,185
9649,112,High,6,3.973966855,0,Low,76,Average,No,High,100
9650,168,Medium,11,1.558069377,2,Low,88,Good,Yes,Low,125
9651,103,High,10,2.880887856,4,Medium,79,Average,No,Low,180
9652,191,Medium,10,1.310460635,2,Medium,95,Poor,Yes,High,140
9653,177,Low,10,2.425424189,4,Low,83,Average,No,High,120
9654,171,Medium,7,1.851986953,2,Medium,63,Average,No,Medium,125
9655,108,Low,5,3.865527414,1,Medium,64,Poor,No,Low,85
9656,134,Low,5,2.014820561,4,Medium,78,Average,Yes,Low,115
9657,120,Low,5,2.544609645,1,Medium,83,Average,Yes,Medium,85
9658,157,Low,5,3.806681931,2,Medium,60,Average,No,Low,95
9659,117,Medium,11,3.96232005,3,Medium,94,Average,Yes,Medium,155
9660,196,Low,8,0.855804274,3,Medium,61,Average,No,High,120
9661,171,Low,6,3.420122492,0,Medium,69,Good,No,Low,80
9662,180,Low,5,1.83740773,3,Medium,65,Good,No,Medium,105
9663,142,Low,9,2.581900472,0,High,99,Average,Yes,Medium,115
9664,194,Low,7,1.812668276,2,Medium,97,Average,Yes,Low,105
9665,197,Medium,10,1.90390672,0,Medium,79,Good,No,High,120
9666,105,High,5,1.056001376,0,Low,78,Average,No,Medium,95
9667,185,High,8,2.504682604,0,High,95,Average,Yes,High,150
9668,177,High,9,2.413505811,1,Medium,88,Good,No,Medium,145
9669,166,Low,10,1.16274526,0,Medium,83,Good,No,High,100
9670,111,Low,4,2.396056503,4,Medium,68,Average,No,Medium,110
9671,199,Low,11,3.905856589,2,Low,91,Average,No,Medium,105
9672,111,High,4,3.000430085,1,Medium,99,Average,No,Low,120
9673,165,Low,10,2.183438959,4,Low,64,Poor,No,High,120
9674,101,Medium,6,3.70629395,2,Low,80,Average,No,Medium,100
9675,114,Low,4,2.513600248,1,Low,76,Average,Yes,Medium,60
9676,122,Low,5,0.972667996,2,Low,83,Average,No,High,75
9677,128,High,10,2.416283767,3,Low,86,Good,No,High,150
9678,180,High,8,1.133405904,2,Medium,77,Average,Yes,Medium,150
9679,195,High,6,3.186266936,3,Medium,81,Average,Yes,High,150
9680,106,Medium,9,3.88510975,3,Low,65,Average,Yes,Medium,125
9681,193,High,5,1.762865046,2,Medium,87,Average,Yes,Low,135
9682,127,Medium,4,2.02221258,3,Medium,79,Average,No,Medium,120
9683,113,High,7,1.975237634,1,Low,75,Average,Yes,Medium,115
9684,143,Low,11,1.498549915,3,Low,78,Average,No,Medium,115
9685,129,Medium,5,3.279629877,0,Low,67,Good,Yes,High,75
9686,180,Medium,7,2.662049165,1,High,77,Good,No,High,135
9687,131,Medium,9,0.724180449,1,High,96,Average,Yes,Medium,145
9688,169,High,7,3.435822173,1,Medium,90,Average,Yes,High,135
9689,187,High,9,1.154808809,0,Medium,97,Poor,Yes,Low,135
9690,105,Medium,6,3.927029066,0,Medium,61,Poor,No,Medium,100
9691,126,Medium,8,1.818320987,0,Low,91,Good,No,Medium,90
9692,181,Medium,4,2.657573765,0,High,74,Poor,Yes,Low,110
9693,187,High,11,0.772382666,0,Low,70,Good,Yes,Low,125
9694,123,Medium,4,1.706321461,4,Medium,64,Average,Yes,Medium,130
9695,133,Low,11,3.308238851,4,Medium,88,Average,Yes,Medium,145
9696,139,Medium,5,2.170229722,0,Medium,79,Average,Yes,Low,95
9697,146,Low,10,3.666112192,1,Medium,79,Average,Yes,Low,110
9698,178,High,4,2.512984544,3,Medium,77,Average,No,Medium,140
9699,174,Medium,6,3.750002684,3,Low,71,Poor,No,High,110
9700,185,Medium,4,3.939134675,4,Low,76,Poor,No,Medium,110
9701,123,High,5,2.088630958,0,High,63,Good,No,Low,135
9702,164,Low,4,2.478048004,2,Medium,78,Average,Yes,High,90
9703,117,Low,8,3.422222251,3,High,82,Good,Yes,Medium,140
9704,143,Medium,9,1.275365519,3,Medium,86,Average,Yes,Medium,145
9705,175,Low,7,3.515703508,1,Medium,73,Average,Yes,High,95
9706,156,Medium,7,2.571720491,3,Medium,63,Good,No,High,135
9707,127,High,9,3.039250474,4,Low,63,Average,No,Medium,155
9708,170,High,7,0.779489079,0,Medium,83,Poor,Yes,Low,125
9709,122,High,8,3.181656892,0,High,82,Poor,No,Medium,150
9710,184,High,6,1.587754166,3,High,95,Good,Yes,High,170
9711,133,Medium,5,3.318312969,2,Medium,70,Average,Yes,Low,115
9712,110,Low,8,2.282033884,4,Medium,92,Average,Yes,Low,130
9713,185,Low,5,1.461150172,3,High,97,Poor,No,Medium,125
9714,134,High,6,3.83465894,4,Medium,64,Average,No,High,160
9715,192,Medium,8,3.177718392,2,High,86,Average,Yes,High,150
9716,141,Low,4,3.949901259,4,Medium,96,Average,No,Low,110
9717,127,Medium,10,1.775644644,4,High,86,Average,No,High,180
9718,181,Medium,6,2.772268717,4,Low,90,Good,Yes,Medium,120
9719,177,Medium,7,2.640560373,0,Medium,71,Average,No,High,105
9720,181,High,8,2.906448594,2,Low,65,Average,Yes,Low,130
9721,191,Medium,6,0.634107981,0,Medium,71,Average,Yes,Medium,100
9722,123,High,6,1.521017634,1,Medium,73,Average,No,Medium,130
9723,107,Medium,8,3.682681508,3,Low,81,Average,No,Low,120
9724,152,High,7,1.983370192,0,Medium,70,Average,Yes,Medium,125
9725,171,High,9,3.862252877,4,Low,99,Average,No,Medium,155
9726,103,High,7,1.247261104,1,Low,98,Average,No,Medium,115
9727,190,Low,6,3.990983907,2,Low,97,Good,No,High,80
9728,199,Low,5,2.941533181,2,Medium,72,Average,No,Medium,95
9729,104,Medium,9,3.217376984,0,Low,65,Average,Yes,Medium,95
9730,196,Medium,11,1.889014103,4,Low,79,Good,No,Medium,145
9731,148,Medium,9,3.674528424,4,Low,61,Average,No,Medium,135
9732,197,High,6,2.409120153,2,Low,70,Average,No,High,120
9733,129,Low,8,2.883284331,4,Low,67,Average,No,Low,110
9734,171,Medium,8,0.83182895,3,Medium,89,Good,No,Low,140
9735,162,Low,8,2.710882453,0,Medium,86,Average,No,Medium,90
9736,146,High,7,3.576776459,0,High,63,Average,No,Low,145
9737,125,High,4,1.123991299,4,Low,66,Average,No,Medium,130
9738,156,Medium,8,3.082040771,2,High,83,Average,Yes,Medium,150
9739,136,Low,8,0.588902656,3,Low,91,Good,Yes,High,100
9740,197,High,9,3.741710558,3,Low,78,Good,No,Medium,145
9741,106,Medium,5,3.940209906,3,Low,94,Poor,No,Medium,105
9742,139,Medium,5,1.739630234,1,Low,62,Average,No,Low,85
9743,191,High,6,0.874758474,4,Medium,77,Average,Yes,Low,160
9744,138,High,6,2.805017289,3,Medium,96,Good,No,Medium,150
9745,161,Medium,6,0.6044208,4,High,81,Poor,Yes,High,160
9746,191,Medium,8,2.188701985,2,High,92,Good,Yes,Medium,150
9747,177,Low,5,1.451227113,2,Medium,97,Average,No,Low,95
9748,152,Medium,6,2.156686689,2,Medium,98,Good,Yes,Medium,120
9749,103,Medium,11,0.563964302,1,Medium,93,Average,No,Low,135
9750,181,Medium,5,0.680642641,2,High,82,Good,Yes,Medium,135
9751,124,Low,8,0.555915401,4,Medium,94,Average,No,Low,130
9752,106,Low,9,2.666961545,0,Low,88,Average,Yes,High,75
9753,127,Low,8,2.460325212,0,Medium,61,Good,No,High,90
9754,168,Medium,6,1.316052995,4,Medium,73,Good,Yes,High,140
9755,166,Medium,8,2.763250951,0,Medium,67,Average,No,High,110
9756,194,Medium,8,3.594725399,3,High,60,Average,Yes,High,160
9757,119,Medium,11,1.470627354,0,Medium,87,Average,No,Low,125
9758,182,Medium,5,3.411978328,1,High,62,Poor,No,High,125
9759,110,High,4,2.818781976,2,High,66,Poor,No,Medium,150
9760,166,Medium,11,0.618371551,0,Low,93,Average,Yes,Medium,105
9761,186,High,7,1.813024635,0,Low,91,Poor,Yes,Low,105
9762,106,Medium,11,2.277150256,1,Low,68,Poor,No,Low,115
9763,122,Medium,6,3.060947165,1,High,94,Poor,Yes,High,130
9764,160,Low,10,1.504956954,0,Low,78,Average,Yes,Medium,80
9765,170,Medium,4,3.939555367,3,Medium,74,Average,Yes,Medium,120
9766,133,High,9,2.895889092,0,Medium,90,Average,Yes,High,135
9767,118,High,10,1.80484787,3,Medium,75,Average,No,High,170
9768,157,High,6,0.839587637,2,Low,96,Average,Yes,Medium,120
9769,108,Low,4,1.134787161,4,Low,66,Good,Yes,Medium,90
9770,147,Medium,8,2.20662716,2,Low,94,Average,No,Low,110
9771,181,Medium,6,2.231433742,0,Medium,88,Average,Yes,Medium,100
9772,140,Medium,4,3.187015677,0,Low,61,Average,No,High,70
9773,147,Low,7,3.04161819,3,High,93,Average,Yes,Low,135
9774,144,High,8,1.204455635,1,Low,94,Average,Yes,Medium,120
9775,124,High,11,2.582348172,3,Medium,90,Good,Yes,Low,175
9776,177,Medium,6,0.572176303,1,High,71,Good,Yes,Medium,130
9777,124,Low,9,1.894915898,1,Medium,60,Average,No,Low,105
9778,118,Low,11,3.174368342,1,Low,88,Average,Yes,High,95
9779,138,Medium,9,1.898280077,1,High,60,Average,Yes,High,145
9780,178,Medium,6,3.424586839,0,Low,60,Good,No,Low,80
9781,179,High,4,3.916543515,4,Low,74,Good,No,High,130
9782,126,Medium,11,2.625244109,4,Low,62,Good,Yes,High,145
9783,173,Medium,11,1.007514267,2,Low,73,Average,No,High,125
9784,162,Medium,6,1.828870228,2,Medium,69,Poor,Yes,Low,120
9785,167,Low,10,0.533191743,2,Medium,62,Good,No,High,120
9786,118,High,8,2.609540733,3,Medium,79,Good,No,Low,160
9787,127,Medium,5,3.375489753,2,Low,95,Average,No,Medium,95
9788,184,High,11,2.704790276,2,Medium,86,Good,Yes,Low,165
9789,177,Medium,9,3.251301802,2,Low,95,Average,No,High,115
9790,132,High,11,3.299663745,0,Low,70,Good,Yes,Low,125
9791,109,Low,11,3.478544017,2,Low,62,Good,No,High,105
9792,182,Medium,4,1.43332324,4,Medium,83,Poor,Yes,Medium,130
9793,129,High,7,3.54943983,0,Medium,98,Average,Yes,Low,125
9794,121,High,11,2.789328995,1,Low,69,Poor,Yes,Medium,135
9795,102,High,6,1.514039448,3,High,85,Average,Yes,Low,170
9796,181,Low,8,3.955531502,0,Low,91,Average,Yes,Low,70
9797,174,High,6,3.825638378,0,Medium,67,Average,No,Low,120
9798,147,High,7,2.510543441,4,Low,72,Good,Yes,High,145
9799,101,Low,8,3.451229324,2,Medium,62,Poor,No,High,110
9800,175,High,7,1.415230711,1,Medium,74,Poor,Yes,Medium,135
9801,153,Low,8,1.956129488,4,Medium,80,Good,Yes,Medium,130
9802,105,Medium,5,1.143901163,4,Low,88,Average,No,Medium,115
9803,139,Medium,9,2.320359249,0,Medium,86,Poor,No,High,115
9804,192,High,8,2.236005005,1,Medium,89,Average,Yes,Medium,140
9805,193,Low,7,1.244846291,4,Medium,73,Poor,No,Medium,125
9806,101,Medium,4,2.854805928,3,Low,74,Poor,No,Medium,100
9807,172,Medium,11,0.912266034,3,Low,73,Average,No,Low,135
9808,101,Medium,9,0.715920079,4,Low,84,Poor,No,Medium,135
9809,192,Medium,11,1.84716739,0,Low,86,Good,No,High,105
9810,196,Low,10,1.934386722,3,Low,61,Average,No,Medium,110
